"","X1","Tourney_Address","Tourney_Lat","Tourney_Lon","Tourney_Round","Tourney_Round_Year","Tourney_City","Tourney_State","Tourney_Stadium","Tourney_Postal_Code"
"537",28,"Washington, D.C., Verizon Center/Capital One Arena",-77.0208799,38.8980581,"Regionals",2006,"Washington","DC","Verizon Center/Capital One Arena",NA
"538",28,"Washington, D.C., Verizon Center/Capital One Arena",-77.0208799,38.8980581,"Regionals",2013,"Washington","DC","Verizon Center/Capital One Arena",NA
"539",28,"Washington, D.C., Verizon Center/Capital One Arena",-77.0208799,38.8980581,"Regionals",2019,"Washington","DC","Verizon Center/Capital One Arena",NA
"540",30,"Miami, Florida, Miami Arena",-80.186969,25.7814014,"Regionals",1994,"Miami","Florida","Miami Arena","FL"
"541",34,"St. Petersburg, Florida, Tropicana Field",-82.6533921,27.7682246,"Regionals",1998,"St. Petersburg","Florida","Tropicana Field","FL"
"542",38,"Athens, Georgia, Stegeman Coliseum",-83.3780926,33.9425366,"Regionals",1971,"Athens","Georgia","Stegeman Coliseum","GA"
"543",39,"Atlanta, Georgia, Omni Coliseum",-84.3947761,33.7588731,"Regionals",1981,"Atlanta","Georgia","Omni Coliseum","GA"
"544",39,"Atlanta, Georgia, Omni Coliseum",-84.3947761,33.7588731,"Regionals",1984,"Atlanta","Georgia","Omni Coliseum","GA"
"545",39,"Atlanta, Georgia, Omni Coliseum",-84.3947761,33.7588731,"Regionals",1986,"Atlanta","Georgia","Omni Coliseum","GA"
"546",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Regionals",1996,"Atlanta","Georgia","Georgia Dome","GA"
"547",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Regionals",2001,"Atlanta","Georgia","Georgia Dome","GA"
"548",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Regionals",2004,"Atlanta","Georgia","Georgia Dome","GA"
"549",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Regionals",2006,"Atlanta","Georgia","Georgia Dome","GA"
"550",40,"Atlanta, Georgia, Georgia Dome",-84.3987387,33.7590058,"Regionals",2012,"Atlanta","Georgia","Georgia Dome","GA"
"551",41,"Atlanta, Georgia, Philips Arena",-84.3963244,33.7572891,"Regionals",2018,"Atlanta","Georgia","Philips Arena","GA"
"552",47,"Chicago (Rosemont), Illinois, Allstate Arena",-87.88783,42.005259,"Regionals",2005,"Chicago (Rosemont)","Illinois","Allstate Arena","IL"
"553",49,"Chicago, Illinois, Chicago Stadium",-87.6717522,41.8813678,"Regionals",1953,"Chicago","Illinois","Chicago Stadium","IL"
"554",50,"Chicago, Illinois, United Center",-87.6741759,41.8806908,"Regionals",2016,"Chicago","Illinois","United Center","IL"
"555",50,"Chicago, Illinois, United Center",-87.6741759,41.8806908,"Regionals",2022,"Chicago","Illinois","United Center","IL"
"556",52,"Evanston, Illinois, Welsh-Ryan Arena",-87.6924696,42.0668161,"Regionals",1954,"Evanston","Illinois","Welsh-Ryan Arena","IL"
"557",52,"Evanston, Illinois, Welsh-Ryan Arena",-87.6924696,42.0668161,"Regionals",1959,"Evanston","Illinois","Welsh-Ryan Arena","IL"
"558",52,"Evanston, Illinois, Welsh-Ryan Arena",-87.6924696,42.0668161,"Regionals",1967,"Evanston","Illinois","Welsh-Ryan Arena","IL"
"559",54,"Bloomington, Indiana, Assembly Hall",-86.5221541,39.180866,"Regionals",1981,"Bloomington","Indiana","Assembly Hall","IN"
"560",57,"Indianapolis, Indiana, Hinkle Fieldhouse",-86.1673075,39.8435575,"Regionals",1940,"Indianapolis","Indiana","Hinkle Fieldhouse","IN"
"561",58,"Indianapolis, Indiana, Market Square Arena",-86.1512111,39.7685946,"Regionals",1979,"Indianapolis","Indiana","Market Square Arena","IN"
"562",61,"Indianapolis, Indiana, Lucas Oil Stadium",-86.1638877,39.7601007,"Regionals",2009,"Indianapolis","Indiana","Lucas Oil Stadium","IN"
"563",61,"Indianapolis, Indiana, Lucas Oil Stadium",-86.1638877,39.7601007,"Regionals",2013,"Indianapolis","Indiana","Lucas Oil Stadium","IN"
"564",61,"Indianapolis, Indiana, Lucas Oil Stadium",-86.1638877,39.7601007,"Regionals",2014,"Indianapolis","Indiana","Lucas Oil Stadium","IN"
"565",61,"Indianapolis, Indiana, Lucas Oil Stadium",-86.1638877,39.7601007,"Regionals",2020,"Indianapolis","Indiana","Lucas Oil Stadium","IN"
"566",65,"Ames, Iowa, Hilton Coliseum",-93.634821,42.021009,"Regionals",1972,"Ames","Iowa","Hilton Coliseum","IA"
"567",67,"Iowa City, Iowa, Iowa Field House",-91.5465902,41.6583683,"Regionals",1954,"Iowa City","Iowa","Iowa Field House","IA"
"568",67,"Iowa City, Iowa, Iowa Field House",-91.5465902,41.6583683,"Regionals",1956,"Iowa City","Iowa","Iowa Field House","IA"
"569",67,"Iowa City, Iowa, Iowa Field House",-91.5465902,41.6583683,"Regionals",1962,"Iowa City","Iowa","Iowa Field House","IA"
"570",67,"Iowa City, Iowa, Iowa Field House",-91.5465902,41.6583683,"Regionals",1966,"Iowa City","Iowa","Iowa Field House","IA"
"571",68,"Lawrence, Kansas, Allen Fieldhouse",-95.2527792,38.954145,"Regionals",1956,"Lawrence","Kansas","Allen Fieldhouse","KS"
"572",68,"Lawrence, Kansas, Allen Fieldhouse",-95.2527792,38.954145,"Regionals",1958,"Lawrence","Kansas","Allen Fieldhouse","KS"
"573",68,"Lawrence, Kansas, Allen Fieldhouse",-95.2527792,38.954145,"Regionals",1959,"Lawrence","Kansas","Allen Fieldhouse","KS"
"574",68,"Lawrence, Kansas, Allen Fieldhouse",-95.2527792,38.954145,"Regionals",1963,"Lawrence","Kansas","Allen Fieldhouse","KS"
"575",68,"Lawrence, Kansas, Allen Fieldhouse",-95.2527792,38.954145,"Regionals",1967,"Lawrence","Kansas","Allen Fieldhouse","KS"
"576",68,"Lawrence, Kansas, Allen Fieldhouse",-95.2527792,38.954145,"Regionals",1978,"Lawrence","Kansas","Allen Fieldhouse","KS"
"577",69,"Manhattan, Kansas, Ahearn Field House",-96.584043,39.188938,"Regionals",1953,"Manhattan","Kansas","Ahearn Field House","KS"
"578",69,"Manhattan, Kansas, Ahearn Field House",-96.584043,39.188938,"Regionals",1955,"Manhattan","Kansas","Ahearn Field House","KS"
"579",69,"Manhattan, Kansas, Ahearn Field House",-96.584043,39.188938,"Regionals",1960,"Manhattan","Kansas","Ahearn Field House","KS"
"580",69,"Manhattan, Kansas, Ahearn Field House",-96.584043,39.188938,"Regionals",1962,"Manhattan","Kansas","Ahearn Field House","KS"
"581",69,"Manhattan, Kansas, Ahearn Field House",-96.584043,39.188938,"Regionals",1965,"Manhattan","Kansas","Ahearn Field House","KS"
"582",69,"Manhattan, Kansas, Ahearn Field House",-96.584043,39.188938,"Regionals",1969,"Manhattan","Kansas","Ahearn Field House","KS"
"583",70,"Wichita, Kansas, Charles Koch Arena",-97.2974408,37.7216934,"Regionals",1964,"Wichita","Kansas","Charles Koch Arena","KS"
"584",70,"Wichita, Kansas, Charles Koch Arena",-97.2974408,37.7216934,"Regionals",1968,"Wichita","Kansas","Charles Koch Arena","KS"
"585",70,"Wichita, Kansas, Charles Koch Arena",-97.2974408,37.7216934,"Regionals",1971,"Wichita","Kansas","Charles Koch Arena","KS"
"586",74,"Lexington, Kentucky, Memorial Coliseum",-84.5005112,38.0394389,"Regionals",1957,"Lexington","Kentucky","Memorial Coliseum","KY"
"587",74,"Lexington, Kentucky, Memorial Coliseum",-84.5005112,38.0394389,"Regionals",1958,"Lexington","Kentucky","Memorial Coliseum","KY"
"588",74,"Lexington, Kentucky, Memorial Coliseum",-84.5005112,38.0394389,"Regionals",1965,"Lexington","Kentucky","Memorial Coliseum","KY"
"589",74,"Lexington, Kentucky, Memorial Coliseum",-84.5005112,38.0394389,"Regionals",1968,"Lexington","Kentucky","Memorial Coliseum","KY"
"590",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Regionals",1977,"Lexington","Kentucky","Rupp Arena","KY"
"591",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Regionals",1980,"Lexington","Kentucky","Rupp Arena","KY"
"592",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Regionals",1984,"Lexington","Kentucky","Rupp Arena","KY"
"593",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Regionals",1989,"Lexington","Kentucky","Rupp Arena","KY"
"594",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Regionals",1992,"Lexington","Kentucky","Rupp Arena","KY"
"595",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Regionals",1996,"Lexington","Kentucky","Rupp Arena","KY"
"596",75,"Lexington, Kentucky, Rupp Arena",-84.5022738,38.0486909,"Regionals",2002,"Lexington","Kentucky","Rupp Arena","KY"
"597",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Regionals",1960,"Louisville","Kentucky","Freedom Hall","KY"
"598",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Regionals",1961,"Louisville","Kentucky","Freedom Hall","KY"
"599",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Regionals",1976,"Louisville","Kentucky","Freedom Hall","KY"
"600",76,"Louisville, Kentucky, Freedom Hall",-85.7419065,38.2002427,"Regionals",1987,"Louisville","Kentucky","Freedom Hall","KY"
"601",77,"Louisville, Kentucky, KFC Yum! Center",-85.7538323,38.2577834,"Regionals",2016,"Louisville","Kentucky","KFC Yum! Center","KY"
"602",77,"Louisville, Kentucky, KFC Yum! Center",-85.7538323,38.2577834,"Regionals",2019,"Louisville","Kentucky","KFC Yum! Center","KY"
"603",78,"Baton Rouge, Louisiana, Pete Maravich Assembly Center",-91.1846265,30.4142761,"Regionals",1976,"Baton Rouge","Louisiana","Pete Maravich Assembly Center","LA"
"604",79,"New Orleans, Louisiana, Devlin Fieldhouse",-90.1208204,29.939013,"Regionals",1942,"New Orleans","Louisiana","Devlin Fieldhouse","LA"
"605",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Regionals",1981,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"606",80,"New Orleans, Louisiana, Mercedes-Benz Superdome",-90.0812442,29.951061,"Regionals",1990,"New Orleans","Louisiana","Mercedes-Benz Superdome","LA"
"607",81,"New Orleans, Louisiana, Smoothie King Center",-90.0820568,29.9490351,"Regionals",2011,"New Orleans","Louisiana","Smoothie King Center","LA"
"608",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Regionals",1962,"College Park","Maryland","Cole Field House","MD"
"609",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Regionals",1963,"College Park","Maryland","Cole Field House","MD"
"610",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Regionals",1965,"College Park","Maryland","Cole Field House","MD"
"611",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Regionals",1967,"College Park","Maryland","Cole Field House","MD"
"612",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Regionals",1969,"College Park","Maryland","Cole Field House","MD"
"613",83,"College Park, Maryland, Cole Field House",-76.9467608,38.9880061,"Regionals",1977,"College Park","Maryland","Cole Field House","MD"
"614",85,"Boston, Massachusetts, TD Garden",-71.062146,42.366198,"Regionals",2009,"Boston","Massachusetts","TD Garden","MA"
"615",85,"Boston, Massachusetts, TD Garden",-71.062146,42.366198,"Regionals",2012,"Boston","Massachusetts","TD Garden","MA"
"616",85,"Boston, Massachusetts, TD Garden",-71.062146,42.366198,"Regionals",2018,"Boston","Massachusetts","TD Garden","MA"
"617",87,"Auburn Hills, Michigan, The Palace of Auburn Hills",-83.246905,42.6788264,"Regionals",2000,"Auburn Hills","Michigan","The Palace of Auburn Hills","MI"
"618",88,"Detroit, Michigan, Ford Field",-83.045603,42.3400064,"Regionals",2008,"Detroit","Michigan","Ford Field","MI"
"619",90,"E. Lansing, Michigan, Jenison Fieldhouse",-84.4900093,42.7308708,"Regionals",1963,"E. Lansing","Michigan","Jenison Fieldhouse","MI"
"620",91,"Pontiac, Michigan, Pontiac Silverdome",-83.255,42.645832,"Regionals",1988,"Pontiac","Michigan","Pontiac Silverdome","MI"
"621",91,"Pontiac, Michigan, Pontiac Silverdome",-83.255,42.645832,"Regionals",1991,"Pontiac","Michigan","Pontiac Silverdome","MI"
"622",92,"Minneapolis, Minnesota, Williams Arena",-93.2279713,44.9768472,"Regionals",1964,"Minneapolis","Minnesota","Williams Arena","MN"
"623",93,"Minneapolis, Minnesota, Hubert H. Humphrey Metrodome",-93.2650108,44.977753,"Regionals",1989,"Minneapolis","Minnesota","Hubert H. Humphrey Metrodome","MN"
"624",93,"Minneapolis, Minnesota, Hubert H. Humphrey Metrodome",-93.2650108,44.977753,"Regionals",1996,"Minneapolis","Minnesota","Hubert H. Humphrey Metrodome","MN"
"625",93,"Minneapolis, Minnesota, Hubert H. Humphrey Metrodome",-93.2650108,44.977753,"Regionals",2003,"Minneapolis","Minnesota","Hubert H. Humphrey Metrodome","MN"
"626",93,"Minneapolis, Minnesota, Hubert H. Humphrey Metrodome",-93.2650108,44.977753,"Regionals",2006,"Minneapolis","Minnesota","Hubert H. Humphrey Metrodome","MN"
"627",94,"Minneapolis, Minnesota, Target Center",-93.275989,44.979528,"Regionals",2021,"Minneapolis","Minnesota","Target Center","MN"
"628",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1943,"Kansas City","Missouri","Municipal Auditorium","MO"
"629",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1944,"Kansas City","Missouri","Municipal Auditorium","MO"
"630",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1945,"Kansas City","Missouri","Municipal Auditorium","MO"
"631",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1946,"Kansas City","Missouri","Municipal Auditorium","MO"
"632",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1947,"Kansas City","Missouri","Municipal Auditorium","MO"
"633",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1948,"Kansas City","Missouri","Municipal Auditorium","MO"
"634",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1949,"Kansas City","Missouri","Municipal Auditorium","MO"
"635",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1950,"Kansas City","Missouri","Municipal Auditorium","MO"
"636",96,"Kansas City, Missouri, Municipal Auditorium",-94.586341,39.09787,"Regionals",1951,"Kansas City","Missouri","Municipal Auditorium","MO"
"637",97,"Kansas City, Missouri, Kemper Arena",-94.6059563,39.0917718,"Regionals",1983,"Kansas City","Missouri","Kemper Arena","MO"
"638",97,"Kansas City, Missouri, Kemper Arena",-94.6059563,39.0917718,"Regionals",1986,"Kansas City","Missouri","Kemper Arena","MO"
"639",97,"Kansas City, Missouri, Kemper Arena",-94.6059563,39.0917718,"Regionals",1992,"Kansas City","Missouri","Kemper Arena","MO"
"640",97,"Kansas City, Missouri, Kemper Arena",-94.6059563,39.0917718,"Regionals",1995,"Kansas City","Missouri","Kemper Arena","MO"
"641",98,"Kansas City, Missouri, Sprint Center",-94.5799392,39.0972997,"Regionals",2017,"Kansas City","Missouri","Sprint Center","MO"
"642",98,"Kansas City, Missouri, Sprint Center",-94.5799392,39.0972997,"Regionals",2019,"Kansas City","Missouri","Sprint Center","MO"
"643",99,"St. Louis, Missouri, St. Louis Arena",-90.2821687,38.6293233,"Regionals",1982,"St. Louis","Missouri","St. Louis Arena","MO"
"644",99,"St. Louis, Missouri, St. Louis Arena",-90.2821687,38.6293233,"Regionals",1984,"St. Louis","Missouri","St. Louis Arena","MO"
"645",99,"St. Louis, Missouri, St. Louis Arena",-90.2821687,38.6293233,"Regionals",1993,"St. Louis","Missouri","St. Louis Arena","MO"
"646",100,"St. Louis, Missouri, Scottrade Center",-90.2026783,38.6268402,"Regionals",1998,"St. Louis","Missouri","Scottrade Center","MO"
"647",101,"St. Louis, Missouri, The Dome at America's Center",-90.1885068,38.6328232,"Regionals",1999,"St. Louis","Missouri","The Dome at America's Center","MO"
"648",101,"St. Louis, Missouri, The Dome at America's Center",-90.1885068,38.6328232,"Regionals",2004,"St. Louis","Missouri","The Dome at America's Center","MO"
"649",101,"St. Louis, Missouri, The Dome at America's Center",-90.1885068,38.6328232,"Regionals",2007,"St. Louis","Missouri","The Dome at America's Center","MO"
"650",101,"St. Louis, Missouri, The Dome at America's Center",-90.1885068,38.6328232,"Regionals",2010,"St. Louis","Missouri","The Dome at America's Center","MO"
"651",101,"St. Louis, Missouri, The Dome at America's Center",-90.1885068,38.6328232,"Regionals",2012,"St. Louis","Missouri","The Dome at America's Center","MO"
"652",104,"Omaha, Nebraska, CenturyLink Center Omaha",-95.9282394,41.2624236,"Regionals",2018,"Omaha","Nebraska","CenturyLink Center Omaha","NE"
"653",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1986,"East Rutherford","New Jersey","Izod Center","NJ"
"654",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1987,"East Rutherford","New Jersey","Izod Center","NJ"
"655",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1988,"East Rutherford","New Jersey","Izod Center","NJ"
"656",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1989,"East Rutherford","New Jersey","Izod Center","NJ"
"657",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1990,"East Rutherford","New Jersey","Izod Center","NJ"
"658",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1991,"East Rutherford","New Jersey","Izod Center","NJ"
"659",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1993,"East Rutherford","New Jersey","Izod Center","NJ"
"660",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1995,"East Rutherford","New Jersey","Izod Center","NJ"
"661",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",1999,"East Rutherford","New Jersey","Izod Center","NJ"
"662",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",2004,"East Rutherford","New Jersey","Izod Center","NJ"
"663",105,"East Rutherford, New Jersey, Izod Center",-74.0677451,40.8116428,"Regionals",2007,"East Rutherford","New Jersey","Izod Center","NJ"
"664",106,"Newark, New Jersey, Prudential Center",-74.1710255,40.7335424,"Regionals",2011,"Newark","New Jersey","Prudential Center","NJ"
"665",108,"Albuquerque, New Mexico, The Pit",-106.6322619,35.0670344,"Regionals",1968,"Albuquerque","New Mexico","The Pit","NM"
"666",108,"Albuquerque, New Mexico, The Pit",-106.6322619,35.0670344,"Regionals",1978,"Albuquerque","New Mexico","The Pit","NM"
"667",108,"Albuquerque, New Mexico, The Pit",-106.6322619,35.0670344,"Regionals",1992,"Albuquerque","New Mexico","The Pit","NM"
"668",108,"Albuquerque, New Mexico, The Pit",-106.6322619,35.0670344,"Regionals",2000,"Albuquerque","New Mexico","The Pit","NM"
"669",108,"Albuquerque, New Mexico, The Pit",-106.6322619,35.0670344,"Regionals",2005,"Albuquerque","New Mexico","The Pit","NM"
"670",110,"Las Cruces, New Mexico, Pan American Center",-106.7421707,32.2836754,"Regionals",1975,"Las Cruces","New Mexico","Pan American Center","NM"
"671",111,"Albany, New York, Times Union Center",-73.7549371,42.6485901,"Regionals",2003,"Albany","New York","Times Union Center","NY"
"672",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1943,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"673",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1944,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"674",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1945,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"675",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1946,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"676",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1947,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"677",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1948,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"678",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1949,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"679",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1950,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"680",115,"New York City (Manhattan), New York, Madison Square Garden (1925)",-73.9934387,40.7505045,"Regionals",1951,"New York City (Manhattan)","New York","Madison Square Garden (1925)","NY"
"681",116,"New York City (Manhattan), New York, Madison Square Garden (1968)",-73.9934387,40.7505045,"Regionals",2014,"New York City (Manhattan)","New York","Madison Square Garden (1968)","NY"
"682",116,"New York City (Manhattan), New York, Madison Square Garden (1968)",-73.9934387,40.7505045,"Regionals",2017,"New York City (Manhattan)","New York","Madison Square Garden (1968)","NY"
"683",116,"New York City (Manhattan), New York, Madison Square Garden (1968)",-73.9934387,40.7505045,"Regionals",2020,"New York City (Manhattan)","New York","Madison Square Garden (1968)","NY"
"684",117,"New York City (Brooklyn), New York, Barclays Center",-73.9754132,40.6826499,"Regionals",2021,"New York City (Brooklyn)","New York","Barclays Center","NY"
"685",118,"Syracuse, New York, Carrier Dome",-76.1363161,43.0362269,"Regionals",1983,"Syracuse","New York","Carrier Dome","NY"
"686",118,"Syracuse, New York, Carrier Dome",-76.1363161,43.0362269,"Regionals",1997,"Syracuse","New York","Carrier Dome","NY"
"687",118,"Syracuse, New York, Carrier Dome",-76.1363161,43.0362269,"Regionals",2000,"Syracuse","New York","Carrier Dome","NY"
"688",118,"Syracuse, New York, Carrier Dome",-76.1363161,43.0362269,"Regionals",2002,"Syracuse","New York","Carrier Dome","NY"
"689",118,"Syracuse, New York, Carrier Dome",-76.1363161,43.0362269,"Regionals",2005,"Syracuse","New York","Carrier Dome","NY"
"690",118,"Syracuse, New York, Carrier Dome",-76.1363161,43.0362269,"Regionals",2010,"Syracuse","New York","Carrier Dome","NY"
"691",118,"Syracuse, New York, Carrier Dome",-76.1363161,43.0362269,"Regionals",2015,"Syracuse","New York","Carrier Dome","NY"
"692",121,"Charlotte, North Carolina, Bojangles' Coliseum",-80.7952196,35.2050394,"Regionals",1958,"Charlotte","North Carolina","Bojangles' Coliseum","NC"
"693",121,"Charlotte, North Carolina, Bojangles' Coliseum",-80.7952196,35.2050394,"Regionals",1959,"Charlotte","North Carolina","Bojangles' Coliseum","NC"
"694",121,"Charlotte, North Carolina, Bojangles' Coliseum",-80.7952196,35.2050394,"Regionals",1960,"Charlotte","North Carolina","Bojangles' Coliseum","NC"
"695",121,"Charlotte, North Carolina, Bojangles' Coliseum",-80.7952196,35.2050394,"Regionals",1961,"Charlotte","North Carolina","Bojangles' Coliseum","NC"
"696",121,"Charlotte, North Carolina, Bojangles' Coliseum",-80.7952196,35.2050394,"Regionals",1973,"Charlotte","North Carolina","Bojangles' Coliseum","NC"
"697",121,"Charlotte, North Carolina, Bojangles' Coliseum",-80.7952196,35.2050394,"Regionals",1976,"Charlotte","North Carolina","Bojangles' Coliseum","NC"
"698",122,"Charlotte, North Carolina, Charlotte Coliseum",-80.7952196,35.2050394,"Regionals",1991,"Charlotte","North Carolina","Charlotte Coliseum","NC"
"699",122,"Charlotte, North Carolina, Charlotte Coliseum",-80.7952196,35.2050394,"Regionals",1993,"Charlotte","North Carolina","Charlotte Coliseum","NC"
"700",123,"Charlotte, North Carolina, Spectrum Center",-80.8392351,35.2251426,"Regionals",2008,"Charlotte","North Carolina","Spectrum Center","NC"
"701",125,"Greensboro, North Carolina, Greensboro Coliseum",-79.826131,36.058682,"Regionals",1976,"Greensboro","North Carolina","Greensboro Coliseum","NC"
"702",125,"Greensboro, North Carolina, Greensboro Coliseum",-79.826131,36.058682,"Regionals",1979,"Greensboro","North Carolina","Greensboro Coliseum","NC"
"703",125,"Greensboro, North Carolina, Greensboro Coliseum",-79.826131,36.058682,"Regionals",1998,"Greensboro","North Carolina","Greensboro Coliseum","NC"
"704",126,"Raleigh, North Carolina, Reynolds Coliseum",-78.669835,35.783648,"Regionals",1953,"Raleigh","North Carolina","Reynolds Coliseum","NC"
"705",126,"Raleigh, North Carolina, Reynolds Coliseum",-78.669835,35.783648,"Regionals",1964,"Raleigh","North Carolina","Reynolds Coliseum","NC"
"706",126,"Raleigh, North Carolina, Reynolds Coliseum",-78.669835,35.783648,"Regionals",1966,"Raleigh","North Carolina","Reynolds Coliseum","NC"
"707",126,"Raleigh, North Carolina, Reynolds Coliseum",-78.669835,35.783648,"Regionals",1968,"Raleigh","North Carolina","Reynolds Coliseum","NC"
"708",126,"Raleigh, North Carolina, Reynolds Coliseum",-78.669835,35.783648,"Regionals",1971,"Raleigh","North Carolina","Reynolds Coliseum","NC"
"709",126,"Raleigh, North Carolina, Reynolds Coliseum",-78.669835,35.783648,"Regionals",1974,"Raleigh","North Carolina","Reynolds Coliseum","NC"
"710",126,"Raleigh, North Carolina, Reynolds Coliseum",-78.669835,35.783648,"Regionals",1982,"Raleigh","North Carolina","Reynolds Coliseum","NC"
"711",129,"Cincinnati, Ohio, U.S. Bank Arena",-84.5044787,39.0979906,"Regionals",1979,"Cincinnati","Ohio","U.S. Bank Arena","OH"
"712",129,"Cincinnati, Ohio, U.S. Bank Arena",-84.5044787,39.0979906,"Regionals",1987,"Cincinnati","Ohio","U.S. Bank Arena","OH"
"713",131,"Cleveland, Ohio, Quicken Loans Arena",-81.6882129,41.4964797,"Regionals",2015,"Cleveland","Ohio","Quicken Loans Arena","OH"
"714",132,"Columbus, Ohio, St. John Arena",-83.0191323,40.0053351,"Regionals",1970,"Columbus","Ohio","St. John Arena","OH"
"715",134,"Dayton, Ohio, University of Dayton Arena",-84.1997159,39.7356112,"Regionals",1972,"Dayton","Ohio","University of Dayton Arena","OH"
"716",134,"Dayton, Ohio, University of Dayton Arena",-84.1997159,39.7356112,"Regionals",1975,"Dayton","Ohio","University of Dayton Arena","OH"
"717",134,"Dayton, Ohio, University of Dayton Arena",-84.1997159,39.7356112,"Regionals",1978,"Dayton","Ohio","University of Dayton Arena","OH"
"718",139,"Oklahoma City, Oklahoma, The Myriad",-97.5179073,35.4653311,"Regionals",1977,"Oklahoma City","Oklahoma","The Myriad","OK"
"719",141,"Stillwater, Oklahoma, Gallagher Hall",-97.0650012,36.1257301,"Regionals",1954,"Stillwater","Oklahoma","Gallagher Hall","OK"
"720",142,"Tulsa, Oklahoma, Mabee Center",-95.9557684,36.0480386,"Regionals",1974,"Tulsa","Oklahoma","Mabee Center","OK"
"721",144,"Corvallis, Oregon, Gill Coliseum",-123.28071,44.5612886,"Regionals",1953,"Corvallis","Oregon","Gill Coliseum","OR"
"722",144,"Corvallis, Oregon, Gill Coliseum",-123.28071,44.5612886,"Regionals",1954,"Corvallis","Oregon","Gill Coliseum","OR"
"723",144,"Corvallis, Oregon, Gill Coliseum",-123.28071,44.5612886,"Regionals",1955,"Corvallis","Oregon","Gill Coliseum","OR"
